comunasubida|comunabajada|mediahora|viaje_laboral_promedio|viajes_adulto|viajes_estudiante|viajes_1_etapa|viajes_2_etapas|viajes_3_etapas|viajes_4_etapas|viajes_usan_metro
SAN RAMÓN|LA FLORIDA|20:00:00|48,3741439999999|25|0|26|10|0|0|20
SAN RAMÓN|LA FLORIDA|20:30:00|33,997412|19|0|16|8|0|0|13
SAN RAMÓN|LA FLORIDA|21:00:00|33,096048|19|0|16|8|0|0|11
SAN RAMÓN|LA FLORIDA|21:30:00|25,905732|14|0|14|5|0|0|10
SAN RAMÓN|LA FLORIDA|22:00:00|14,712832|6|0|8|2|0|0|6
SAN RAMÓN|LA FLORIDA|22:30:00|14,462002|7|0|6|4|0|0|4
SAN RAMÓN|LA FLORIDA|23:00:00|7,2514|4|0|4|1|0|0|1
SAN RAMÓN|LA FLORIDA|23:30:00|3,393442|1|0|2|0|0|0|0
SAN RAMÓN|LA GRANJA|00:00:00|3,71075|1|0|2|0|0|0|0
SAN RAMÓN|LA GRANJA|00:30:00|0,93237|0|0|0|0|0|0|0
SAN RAMÓN|LA GRANJA|01:00:00|0,33471|0|0|0|0|0|0|0
SAN RAMÓN|LA GRANJA|01:30:00|0,33471|0|0|0|0|0|0|0
SAN RAMÓN|LA GRANJA|02:00:00|0,473266|0|0|0|0|0|0|0
SAN RAMÓN|LA GRANJA|05:00:00|0,33471|0|0|0|0|0|0|0
SAN RAMÓN|LA GRANJA|05:30:00|2,178328|1|0|1|0|0|0|0
SAN RAMÓN|LA GRANJA|06:00:00|6,040606|3|0|2|1|0|0|1
SAN RAMÓN|LA GRANJA|06:30:00|11,80073|8|0|5|4|0|0|4
SAN RAMÓN|LA GRANJA|07:00:00|19,107228|9|0|5|9|0|0|4
SAN RAMÓN|LA GRANJA|07:30:00|45,7056|19|0|20|13|0|0|7
SAN RAMÓN|LA GRANJA|08:00:00|35,829038|18|0|19|7|0|0|3
SAN RAMÓN|LA GRANJA|08:30:00|32,113216|19|0|20|4|0|0|5
SAN RAMÓN|LA GRANJA|09:00:00|26,626168|17|0|17|3|0|0|2
SAN RAMÓN|LA GRANJA|09:30:00|29,74984|18|0|18|4|0|0|3
SAN RAMÓN|LA GRANJA|10:00:00|27,732152|19|0|16|5|0|0|2
SAN RAMÓN|LA GRANJA|10:30:00|31,75234|20|0|21|3|0|0|2
SAN RAMÓN|LA GRANJA|11:00:00|35,557624|24|0|21|6|0|0|3
SAN RAMÓN|LA GRANJA|11:30:00|33,507362|22|0|22|4|0|0|2
SAN RAMÓN|LA GRANJA|12:00:00|32,813584|20|0|21|4|0|0|2
SAN RAMÓN|LA GRANJA|12:30:00|33,874856|20|0|21|4|0|0|2
SAN RAMÓN|LA GRANJA|13:00:00|41,393156|21|0|25|7|0|0|3
SAN RAMÓN|LA GRANJA|13:30:00|32,308212|18|0|19|6|0|0|3
SAN RAMÓN|LA GRANJA|14:00:00|29,969638|17|0|16|6|0|0|1
SAN RAMÓN|LA GRANJA|14:30:00|32,048214|17|0|19|5|0|0|4
SAN RAMÓN|LA GRANJA|15:00:00|42,8035339999999|22|0|25|7|0|0|5
SAN RAMÓN|LA GRANJA|15:30:00|37,777622|17|0|20|8|0|0|2
SAN RAMÓN|LA GRANJA|16:00:00|38,394934|16|0|23|6|0|0|5
SAN RAMÓN|LA GRANJA|16:30:00|34,864796|19|0|19|7|0|0|5
SAN RAMÓN|LA GRANJA|17:00:00|40,85217|18|0|24|7|0|0|5
SAN RAMÓN|LA GRANJA|17:30:00|32,938302|17|0|18|6|0|0|5
SAN RAMÓN|LA GRANJA|18:00:00|42,7986699999999|26|0|23|9|0|0|5
SAN RAMÓN|LA GRANJA|18:30:00|37,4666919999999|21|0|21|6|0|0|3
SAN RAMÓN|LA GRANJA|19:00:00|46,6174079999999|27|0|30|5|0|0|5
SAN RAMÓN|LA GRANJA|19:30:00|31,254212|18|0|17|6|0|0|4
SAN RAMÓN|LA GRANJA|20:00:00|34,8989459999999|15|0|20|6|0|0|4
SAN RAMÓN|LA GRANJA|20:30:00|33,748428|19|0|20|5|0|0|3
SAN RAMÓN|LA GRANJA|21:00:00|23,431268|12|0|13|4|0|0|2
SAN RAMÓN|LA GRANJA|21:30:00|20,47635|8|0|12|3|0|0|3
SAN RAMÓN|LA GRANJA|22:00:00|16,592924|8|0|10|2|0|0|2
SAN RAMÓN|LA GRANJA|22:30:00|12,542|4|0|7|2|0|0|2
SAN RAMÓN|LA GRANJA|23:00:00|10,348826|6|0|7|1|0|0|0
SAN RAMÓN|LA GRANJA|23:30:00|4,731814|2|0|2|1|0|0|0
SAN RAMÓN|LA PINTANA|00:00:00|10,486216|3|0|5|0|0|0|0
SAN RAMÓN|LA PINTANA|00:30:00|5,335808|2|0|2|0|0|0|0
SAN RAMÓN|LA PINTANA|01:00:00|1,25147|0|0|0|0|0|0|0
SAN RAMÓN|LA PINTANA|01:30:00|1,76159|0|0|0|0|0|0|0
SAN RAMÓN|LA PINTANA|02:00:00|1,005014|0|0|0|0|0|0|0
SAN RAMÓN|LA PINTANA|03:30:00|0,66942|0|0|0|0|0|0|0
SAN RAMÓN|LA PINTANA|04:30:00|1,00413|0|0|0|0|0|0|0
SAN RAMÓN|LA PINTANA|05:30:00|1,412308|1|0|1|0|0|0|0
SAN RAMÓN|LA PINTANA|06:00:00|10,489174|6|0|6|0|0|0|0
SAN RAMÓN|LA PINTANA|06:30:00|30,140134|17|0|19|3|0|0|0
SAN RAMÓN|LA PINTANA|07:00:00|77,8550160000002|45|0|46|10|0|0|0
SAN RAMÓN|LA PINTANA|07:30:00|155,897384000001|72|0|97|16|0|0|1
SAN RAMÓN|LA PINTANA|08:00:00|175,404412000001|80|0|115|13|1|0|0
SAN RAMÓN|LA PINTANA|08:30:00|241,861452000005|81|0|176|11|0|0|0
SAN RAMÓN|LA PINTANA|09:00:00|169,161494000002|63|0|122|8|0|0|0
SAN RAMÓN|LA PINTANA|09:30:00|117,438740000001|65|0|84|7|0|0|0
SAN RAMÓN|LA PINTANA|10:00:00|125,252484000001|62|0|91|7|0|0|0
SAN RAMÓN|LA PINTANA|10:30:00|140,196972000001|65|0|104|6|0|0|0
SAN RAMÓN|LA PINTANA|11:00:00|121,228686000001|69|0|84|10|1|0|0
SAN RAMÓN|LA PINTANA|11:30:00|116,396660000001|68|0|82|9|0|0|0
SAN RAMÓN|LA PINTANA|12:00:00|141,741082000001|76|0|99|12|0|0|0
SAN RAMÓN|LA PINTANA|12:30:00|135,758199999999|79|0|94|12|0|0|0
SAN RAMÓN|LA PINTANA|13:00:00|131,605299999999|73|0|96|7|0|0|0
SAN RAMÓN|LA PINTANA|13:30:00|126,696743999999|65|0|91|8|0|0|0
SAN RAMÓN|LA PINTANA|14:00:00|159,982787999999|79|0|113|11|0|0|0
SAN RAMÓN|LA PINTANA|14:30:00|130,465466|59|0|91|9|0|0|0
SAN RAMÓN|LA PINTANA|15:00:00|140,27784|74|0|98|9|1|0|0
SAN RAMÓN|LA PINTANA|15:30:00|149,373584|83|0|103|11|0|0|0
SAN RAMÓN|LA PINTANA|16:00:00|170,477139999999|84|0|120|11|0|0|0
SAN RAMÓN|LA PINTANA|16:30:00|145,951857999999|69|0|101|11|0|0|0
SAN RAMÓN|LA PINTANA|17:00:00|149,966464|77|0|103|12|0|0|0
SAN RAMÓN|LA PINTANA|17:30:00|152,372594|84|0|105|11|0|0|0
SAN RAMÓN|LA PINTANA|18:00:00|187,107854|112|0|127|15|1|0|0
SAN RAMÓN|LA PINTANA|18:30:00|268,784700000003|161|0|190|16|0|0|0
SAN RAMÓN|LA PINTANA|19:00:00|348,080390000007|216|0|246|21|0|0|0
SAN RAMÓN|LA PINTANA|19:30:00|360,288030000007|226|0|253|24|0|0|0
SAN RAMÓN|LA PINTANA|20:00:00|274,503872000003|167|0|193|17|0|0|0
SAN RAMÓN|LA PINTANA|20:30:00|202,394164000001|122|0|143|12|0|0|0
SAN RAMÓN|LA PINTANA|21:00:00|171,853016000001|99|0|118|14|0|0|0
SAN RAMÓN|LA PINTANA|21:30:00|139,655965999999|78|0|98|11|0|0|0
SAN RAMÓN|LA PINTANA|22:00:00|125,535409999999|60|0|90|8|0|0|0
SAN RAMÓN|LA PINTANA|22:30:00|130,216851999999|66|0|92|10|0|0|0
SAN RAMÓN|LA PINTANA|23:00:00|105,160634000001|51|0|79|5|0|0|0
SAN RAMÓN|LA PINTANA|23:30:00|48,0249439999999|22|0|36|2|0|0|0
SAN RAMÓN|LA REINA|04:30:00|0,315284|0|0|0|0|0|0|0
SAN RAMÓN|LA REINA|05:00:00|0,577128|0|0|0|0|0|0|0
SAN RAMÓN|LA REINA|05:30:00|7,515648|5|0|1|2|2|0|5
SAN RAMÓN|LA REINA|06:00:00|35,863622|22|0|6|15|5|0|23
SAN RAMÓN|LA REINA|06:30:00|52,5129279999999|38|0|10|19|11|0|38
SAN RAMÓN|LA REINA|07:00:00|47,3518759999999|29|0|12|18|6|0|33
SAN RAMÓN|LA REINA|07:30:00|58,26839|38|0|17|21|6|0|37
SAN RAMÓN|LA REINA|08:00:00|51,4459099999999|35|0|20|16|3|0|36
SAN RAMÓN|LA REINA|08:30:00|30,5593700000001|21|0|12|9|3|0|22
SAN RAMÓN|LA REINA|09:00:00|23,527376|17|0|6|10|2|0|16
SAN RAMÓN|LA REINA|09:30:00|20,143932|12|0|6|7|2|0|10
SAN RAMÓN|LA REINA|10:00:00|14,33484|10|0|5|4|1|0|9
SAN RAMÓN|LA REINA|10:30:00|10,118968|7|0|4|3|0|0|6
SAN RAMÓN|LA REINA|11:00:00|9,107228|6|0|2|3|1|0|5
SAN RAMÓN|LA REINA|11:30:00|6,723104|5|0|1|3|1|0|3
SAN RAMÓN|LA REINA|12:00:00|4,176842|3|0|1|0|0|0|3
SAN RAMÓN|LA REINA|12:30:00|5,72502|4|0|2|2|0|0|4
SAN RAMÓN|LA REINA|13:00:00|6,691624|4|0|2|2|0|0|5
SAN RAMÓN|LA REINA|13:30:00|9,26277|6|0|2|3|1|0|4
SAN RAMÓN|LA REINA|14:00:00|6,518204|4|0|2|1|0|0|4
SAN RAMÓN|LA REINA|14:30:00|5,975598|3|0|2|1|0|0|4
SAN RAMÓN|LA REINA|15:00:00|3,900656|2|0|1|1|0|0|2
SAN RAMÓN|LA REINA|15:30:00|4,179248|2|0|1|1|0|0|3
SAN RAMÓN|LA REINA|16:00:00|6,244786|3|0|2|2|0|0|4
SAN RAMÓN|LA REINA|16:30:00|3,641874|1|0|1|1|0|0|1
SAN RAMÓN|LA REINA|17:00:00|9,09568|4|0|4|2|0|0|5
SAN RAMÓN|LA REINA|17:30:00|6,892368|3|0|2|2|0|0|4
SAN RAMÓN|LA REINA|18:00:00|6,18819|3|0|1|2|1|0|3
SAN RAMÓN|LA REINA|18:30:00|9,266896|5|0|2|3|2|0|6
SAN RAMÓN|LA REINA|19:00:00|5,880826|3|0|2|2|0|0|3
SAN RAMÓN|LA REINA|19:30:00|6,171192|4|0|2|2|0|0|3
SAN RAMÓN|LA REINA|20:00:00|5,112506|3|0|1|1|0|0|3
SAN RAMÓN|LA REINA|20:30:00|4,97919|3|0|0|2|1|0|3
SAN RAMÓN|LA REINA|21:00:00|4,427138|3|0|1|1|0|0|2
SAN RAMÓN|LA REINA|21:30:00|5,173128|3|0|1|2|0|0|2
SAN RAMÓN|LA REINA|22:00:00|1,258716|0|0|0|0|0|0|0
SAN RAMÓN|LA REINA|22:30:00|0,497316|0|0|0|0|0|0|0
SAN RAMÓN|LA REINA|23:00:00|0,27002|0|0|0|0|0|0|0
SAN RAMÓN|LAS CONDES|03:30:00|0,66942|0|0|0|0|0|0|0
SAN RAMÓN|LAS CONDES|04:30:00|0,859206|0|0|0|0|0|0|0
SAN RAMÓN|LAS CONDES|05:00:00|3,285174|2|0|0|0|1|0|1
SAN RAMÓN|LAS CONDES|05:30:00|105,488162|75|0|14|44|18|0|61
SAN RAMÓN|LAS CONDES|06:00:00|189,717456000001|132|0|42|69|27|0|128
SAN RAMÓN|LAS CONDES|06:30:00|241,978831999999|159|0|59|90|39|0|182
SAN RAMÓN|LAS CONDES|07:00:00|238,162941999999|154|0|74|89|22|0|178
SAN RAMÓN|LAS CONDES|07:30:00|250,801473999998|165|0|98|82|15|0|187
SAN RAMÓN|LAS CONDES|08:00:00|224,154449999999|147|0|91|67|16|0|170
SAN RAMÓN|LAS CONDES|08:30:00|122,821402|84|0|44|43|10|0|89
SAN RAMÓN|LAS CONDES|09:00:00|118,97113|85|0|42|37|15|0|91
SAN RAMÓN|LAS CONDES|09:30:00|67,6203939999999|48|0|20|25|9|0|49
SAN RAMÓN|LAS CONDES|10:00:00|40,506414|25|0|11|16|5|0|28
SAN RAMÓN|LAS CONDES|10:30:00|35,090644|20|0|11|13|3|0|25
SAN RAMÓN|LAS CONDES|11:00:00|23,236484|16|0|6|10|1|0|16
SAN RAMÓN|LAS CONDES|11:30:00|20,238688|12|0|6|6|3|0|14
SAN RAMÓN|LAS CONDES|12:00:00|22,90698|14|0|8|8|1|0|15
SAN RAMÓN|LAS CONDES|12:30:00|27,683368|17|0|12|7|2|0|19
SAN RAMÓN|LAS CONDES|13:00:00|29,15205|19|0|10|8|3|0|23
SAN RAMÓN|LAS CONDES|13:30:00|29,884426|19|0|12|9|2|0|22
SAN RAMÓN|LAS CONDES|14:00:00|25,87314|15|0|7|9|2|0|18
SAN RAMÓN|LAS CONDES|14:30:00|15,371268|8|0|3|6|1|0|10
SAN RAMÓN|LAS CONDES|15:00:00|12,821102|7|0|5|3|1|0|8
SAN RAMÓN|LAS CONDES|15:30:00|12,844478|7|0|3|5|1|0|9
SAN RAMÓN|LAS CONDES|16:00:00|11,152926|6|0|3|3|1|0|7
SAN RAMÓN|LAS CONDES|16:30:00|10,127196|4|0|3|3|1|0|7
SAN RAMÓN|LAS CONDES|17:00:00|10,655982|5|0|4|2|1|0|6
SAN RAMÓN|LAS CONDES|17:30:00|16,700048|8|0|6|3|2|0|10
SAN RAMÓN|LAS CONDES|18:00:00|18,168188|10|0|7|4|2|0|12
SAN RAMÓN|LAS CONDES|18:30:00|16,652314|10|0|5|7|0|0|12
SAN RAMÓN|LAS CONDES|19:00:00|12,047872|8|0|3|4|1|0|9
SAN RAMÓN|LAS CONDES|19:30:00|14,165378|9|0|3|5|1|0|9
SAN RAMÓN|LAS CONDES|20:00:00|13,805342|9|0|4|4|2|0|9
SAN RAMÓN|LAS CONDES|20:30:00|18,399996|12|0|5|6|1|0|11
SAN RAMÓN|LAS CONDES|21:00:00|8,91958000000001|5|0|2|3|0|0|4
SAN RAMÓN|LAS CONDES|21:30:00|6,764456|4|0|2|2|0|0|4
SAN RAMÓN|LAS CONDES|22:00:00|3,887722|2|0|1|1|0|0|2
SAN RAMÓN|LAS CONDES|22:30:00|2,029728|1|0|1|0|0|0|1
SAN RAMÓN|LAS CONDES|23:00:00|0,54004|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|05:00:00|2,069196|1|0|0|0|1|0|1
SAN RAMÓN|LO BARNECHEA|05:30:00|25,658222|17|0|0|5|13|0|16
SAN RAMÓN|LO BARNECHEA|06:00:00|30,16593|21|0|0|7|14|0|21
SAN RAMÓN|LO BARNECHEA|06:30:00|17,777518|13|0|0|7|6|0|13
SAN RAMÓN|LO BARNECHEA|07:00:00|12,439474|9|0|0|5|4|0|8
SAN RAMÓN|LO BARNECHEA|07:30:00|7,081168|5|0|0|4|1|0|5
SAN RAMÓN|LO BARNECHEA|08:00:00|4,794226|3|0|0|3|0|0|3
SAN RAMÓN|LO BARNECHEA|08:30:00|4,187854|2|0|0|1|1|0|3
SAN RAMÓN|LO BARNECHEA|09:00:00|4,16847|3|0|0|2|1|0|3
SAN RAMÓN|LO BARNECHEA|09:30:00|3,959696|3|0|0|1|1|0|3
SAN RAMÓN|LO BARNECHEA|10:00:00|1,461064|1|0|0|0|0|0|1
SAN RAMÓN|LO BARNECHEA|10:30:00|0,734744|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|11:00:00|1,757726|1|0|0|1|0|0|0
SAN RAMÓN|LO BARNECHEA|11:30:00|0,988758|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|12:00:00|1,716938|1|0|0|0|0|0|1
SAN RAMÓN|LO BARNECHEA|12:30:00|0,7416|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|13:00:00|1,98645|0|0|0|1|0|0|1
SAN RAMÓN|LO BARNECHEA|13:30:00|0,748634|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|14:30:00|0,259002|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|15:00:00|0,518004|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|16:30:00|1,569458|1|0|0|0|0|0|1
SAN RAMÓN|LO BARNECHEA|17:00:00|0,516024|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|17:30:00|0,760146|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|18:00:00|0,762734|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|18:30:00|0,767024|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|19:00:00|0,5211|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|19:30:00|2,071358|1|0|0|0|0|0|1
SAN RAMÓN|LO BARNECHEA|20:00:00|2,301578|1|0|0|1|0|0|1
SAN RAMÓN|LO BARNECHEA|20:30:00|1,577208|1|0|0|1|0|0|1
SAN RAMÓN|LO BARNECHEA|21:00:00|0,513948|0|0|0|0|0|0|0
SAN RAMÓN|LO BARNECHEA|22:00:00|0,254722|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|06:00:00|3,408638|2|0|0|2|0|0|0
SAN RAMÓN|LO ESPEJO|06:30:00|8,09784|4|0|0|5|0|0|1
SAN RAMÓN|LO ESPEJO|07:00:00|6,354134|3|0|0|4|0|0|0
SAN RAMÓN|LO ESPEJO|07:30:00|5,935204|2|0|0|4|0|0|0
SAN RAMÓN|LO ESPEJO|08:00:00|4,171016|3|0|0|2|1|0|0
SAN RAMÓN|LO ESPEJO|08:30:00|2,275648|1|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|09:00:00|1,469908|0|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|09:30:00|0,754298|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|10:00:00|1,497922|1|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|10:30:00|1,003622|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|11:00:00|1,998818|1|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|11:30:00|0,747384|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|12:00:00|1,263804|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|12:30:00|0,2472|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|13:00:00|1,529644|1|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|13:30:00|0,507326|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|14:00:00|0,813958|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|14:30:00|1,840844|1|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|15:00:00|1,571342|0|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|15:30:00|1,551556|0|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|16:00:00|3,677106|1|0|0|2|0|0|0
SAN RAMÓN|LO ESPEJO|16:30:00|1,834128|0|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|17:00:00|1,32115|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|17:30:00|2,040528|1|0|0|1|0|0|1
SAN RAMÓN|LO ESPEJO|18:00:00|2,583852|1|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|18:30:00|3,953826|2|0|0|2|0|0|0
SAN RAMÓN|LO ESPEJO|19:00:00|2,305776|1|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|19:30:00|3,180904|1|0|0|2|0|0|0
SAN RAMÓN|LO ESPEJO|20:00:00|1,7939|1|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|20:30:00|1,046474|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|21:00:00|2,335422|1|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|21:30:00|2,32971|1|0|0|1|0|0|0
SAN RAMÓN|LO ESPEJO|22:00:00|2,888142|1|0|0|2|0|0|0
SAN RAMÓN|LO ESPEJO|22:30:00|0,756118|0|0|0|0|0|0|0
SAN RAMÓN|LO ESPEJO|23:00:00|0,296056|0|0|0|0|0|0|0
SAN RAMÓN|LO PRADO|03:30:00|0,66942|0|0|0|0|0|0|0
SAN RAMÓN|LO PRADO|05:00:00|1,640306|1|0|0|1|0|0|1
SAN RAMÓN|LO PRADO|05:30:00|3,991736|2|0|0|1|1|0|2
SAN RAMÓN|LO PRADO|06:00:00|11,497414|8|0|4|4|0|0|8
SAN RAMÓN|LO PRADO|06:30:00|22,61677|15|0|7|9|0|0|16
SAN RAMÓN|LO PRADO|07:00:00|16,947626|11|0|6|5|1|0|13
SAN RAMÓN|LO PRADO|07:30:00|17,854624|12|0|7|6|1|0|13
SAN RAMÓN|LO PRADO|08:00:00|11,177496|8|0|2|4|1|0|8
SAN RAMÓN|LO PRADO|08:30:00|6,970128|4|0|2|2|0|0|5
SAN RAMÓN|LO PRADO|09:00:00|4,240614|3|0|1|1|0|0|3
SAN RAMÓN|LO PRADO|09:30:00|2,27766|1|0|0|1|0|0|1
SAN RAMÓN|LO PRADO|10:00:00|3,025544|1|0|0|2|0|0|2
SAN RAMÓN|LO PRADO|10:30:00|2,227368|1|0|0|0|0|0|1
SAN RAMÓN|LO PRADO|11:00:00|1,965766|1|0|0|0|0|0|1
SAN RAMÓN|LO PRADO|11:30:00|2,461594|1|0|1|0|0|0|2
SAN RAMÓN|LO PRADO|12:00:00|2,508466|2|0|0|1|0|0|2
SAN RAMÓN|LO PRADO|12:30:00|1,241346|1|0|0|0|0|0|1
SAN RAMÓN|LO PRADO|13:00:00|2,722536|1|0|1|0|0|0|2
SAN RAMÓN|LO PRADO|13:30:00|5,25538|3|0|2|1|0|0|3
SAN RAMÓN|LO PRADO|14:00:00|1,56206|1|0|0|0|0|0|1
SAN RAMÓN|LO PRADO|14:30:00|2,339202|1|0|0|1|0|0|1
SAN RAMÓN|LO PRADO|15:00:00|2,090908|0|0|0|0|0|0|1
SAN RAMÓN|LO PRADO|15:30:00|1,290568|0|0|0|0|0|0|1
SAN RAMÓN|LO PRADO|16:00:00|3,148904|1|0|1|1|0|0|2
SAN RAMÓN|LO PRADO|16:30:00|2,839084|1|0|1|0|0|0|2
SAN RAMÓN|LO PRADO|17:00:00|5,43274|3|0|2|1|0|0|4
SAN RAMÓN|LO PRADO|17:30:00|5,897434|3|0|2|1|0|0|4
SAN RAMÓN|LO PRADO|18:00:00|5,706274|2|0|1|2|0|0|4
SAN RAMÓN|LO PRADO|18:30:00|6,916522|3|0|3|2|0|0|5
SAN RAMÓN|LO PRADO|19:00:00|7,13853|4|0|2|2|0|0|5
SAN RAMÓN|LO PRADO|19:30:00|5,372876|3|0|2|1|0|0|3
SAN RAMÓN|LO PRADO|20:00:00|5,627616|3|0|2|1|0|0|4
SAN RAMÓN|LO PRADO|20:30:00|2,85947|1|0|1|1|0|0|2
SAN RAMÓN|LO PRADO|21:00:00|4,44757|2|0|0|2|0|0|3
SAN RAMÓN|LO PRADO|21:30:00|2,868966|0|0|1|1|0|0|2
SAN RAMÓN|LO PRADO|22:00:00|1,599808|1|0|0|0|0|0|1
SAN RAMÓN|LO PRADO|22:30:00|1,00676|0|0|0|0|0|0|0
SAN RAMÓN|LO PRADO|23:00:00|0,27002|0|0|0|0|0|0|0
SAN RAMÓN|MACUL|00:00:00|0,556202|0|0|0|0|0|0|0
SAN RAMÓN|MACUL|05:00:00|0,649994|0|0|0|0|0|0|0
SAN RAMÓN|MACUL|05:30:00|13,852852|8|0|3|6|1|0|8
SAN RAMÓN|MACUL|06:00:00|30,34275|20|0|12|8|1|0|18
SAN RAMÓN|MACUL|06:30:00|47,5784279999999|33|0|21|12|4|0|31
SAN RAMÓN|MACUL|07:00:00|78,1318680000002|41|0|33|22|5|0|53
SAN RAMÓN|MACUL|07:30:00|117,44179|48|0|61|26|5|0|84
SAN RAMÓN|MACUL|08:00:00|92,8735120000004|38|0|48|19|4|0|65
SAN RAMÓN|MACUL|08:30:00|37,8960920000001|22|0|16|12|1|0|26
SAN RAMÓN|MACUL|09:00:00|34,7529020000001|16|0|17|9|1|0|23
SAN RAMÓN|MACUL|09:30:00|40,444136|16|0|22|7|2|0|28
SAN RAMÓN|MACUL|10:00:00|19,470722|7|0|8|7|0|0|14
SAN RAMÓN|MACUL|10:30:00|19,837496|8|0|11|4|0|0|13
SAN RAMÓN|MACUL|11:00:00|20,826624|7|0|11|4|0|0|15
SAN RAMÓN|MACUL|11:30:00|13,717448|6|0|7|2|0|0|10
SAN RAMÓN|MACUL|12:00:00|10,869844|5|0|5|3|0|0|7
SAN RAMÓN|MACUL|12:30:00|16,74862|7|0|8|4|0|0|10
SAN RAMÓN|MACUL|13:00:00|18,739694|6|0|8|6|1|0|12
SAN RAMÓN|MACUL|13:30:00|19,74324|9|0|10|4|1|0|13
SAN RAMÓN|MACUL|14:00:00|16,913964|9|0|7|4|1|0|9
SAN RAMÓN|MACUL|14:30:00|10,88025|3|0|6|2|0|0|7
SAN RAMÓN|MACUL|15:00:00|12,45487|5|0|6|3|0|0|8
SAN RAMÓN|MACUL|15:30:00|10,695322|3|0|5|2|0|0|6
SAN RAMÓN|MACUL|16:00:00|17,18249|5|0|8|4|0|0|12
SAN RAMÓN|MACUL|16:30:00|13,485372|4|0|8|1|0|0|9
SAN RAMÓN|MACUL|17:00:00|21,980474|8|0|11|4|0|0|14
SAN RAMÓN|MACUL|17:30:00|35,330542|11|0|18|8|0|0|24
SAN RAMÓN|MACUL|18:00:00|29,337302|11|0|17|5|0|0|21
SAN RAMÓN|MACUL|18:30:00|17,386274|10|0|8|3|1|0|12
SAN RAMÓN|MACUL|19:00:00|13,512252|7|0|7|2|0|0|9
SAN RAMÓN|MACUL|19:30:00|13,55302|7|0|7|3|0|0|8
SAN RAMÓN|MACUL|20:00:00|10,722574|5|0|5|2|0|0|8
SAN RAMÓN|MACUL|20:30:00|12,890772|7|0|5|3|1|0|8
SAN RAMÓN|MACUL|21:00:00|15,386352|9|0|6|4|1|0|10
SAN RAMÓN|MACUL|21:30:00|7,86367|5|0|3|2|0|0|5
SAN RAMÓN|MACUL|22:00:00|5,155796|3|0|2|1|0|0|3
SAN RAMÓN|MACUL|22:30:00|3,566108|2|0|2|0|0|0|2
SAN RAMÓN|MACUL|23:00:00|1,814128|0|0|0|0|0|0|0
SAN RAMÓN|MACUL|23:30:00|0,240524|0|0|0|0|0|0|0
SAN RAMÓN|MAIPÚ|00:00:00|0,490824|0|0|0|0|0|0|0
SAN RAMÓN|MAIPÚ|05:30:00|13,649652|8|0|1|2|5|0|2
SAN RAMÓN|MAIPÚ|06:00:00|19,67857|13|0|2|5|5|0|2
SAN RAMÓN|MAIPÚ|06:30:00|19,495474|12|0|3|5|5|0|6
SAN RAMÓN|MAIPÚ|07:00:00|22,939776|12|0|4|8|4|0|9
SAN RAMÓN|MAIPÚ|07:30:00|25,16153|11|0|3|11|4|0|10
SAN RAMÓN|MAIPÚ|08:00:00|13,686046|8|0|2|6|1|0|2
SAN RAMÓN|MAIPÚ|08:30:00|15,484276|9|0|2|6|3|0|3
